,content,date,text,Length,sid_sentiment,finbert_label
25290,"['vender', 'us', 'em', 'ae', 'em', 'da', 'de']",20140918 1350410000,vender us em ae em da de,7,0.0,0
25291,"['vender', 'us', 'em', 'ae', 'em', 'da', 'de']",20140918 1350400000,vender us em ae em da de,7,0.0,0
25292,"['vender', 'us', 'em', 'ae', 'em', 'da', 'de']",20140918 1350390000,vender us em ae em da de,7,0.0,0
25293,"['vender', 'us', 'em', 'ae', 'em', 'da', 'de']",20140918 1350380000,vender us em ae em da de,7,0.0,0
25294,"['vender', 'us', 'em', 'ae', 'em', 'da', 'de']",20140918 1350370000,vender us em ae em da de,7,0.0,0
25295,"['baba', 'redux']",20140918 1350310000,baba redux,2,0.0,0
25296,"['rare', 'chanc', 'sell', 'earli', 'via']",20140918 1350280000,rare chanc sell earli via,5,0.0,0
25297,"['baba', 'redux']",20140918 1350260000,baba redux,2,0.0,0
25298,"['share', 'price', 'biggest', 'live', 'stream']",20140918 1350230000,share price biggest live stream,5,0.296,0
25299,"['big', 'payday', 'jack', 'via']",20140918 1350120000,big payday jack via,4,0.0,0
25300,"['share', 'price', 'biggest', 'live', 'stream']",20140918 1350020000,share price biggest live stream,5,0.296,0
25301,"['share', 'price', 'biggest', 'live', 'stream']",20140918 1350020000,share price biggest live stream,5,0.296,0
25302,"['share', 'price', 'biggest', 'live', 'stream']",20140918 1350020000,share price biggest live stream,5,0.296,0
25303,"['great', 'rare', 'chanc', 'sell', 'earli', 'via']",20140918 1349560000,great rare chanc sell earli via,6,0.6249,0
25304,"['ahead', 'blockbust', 'price', 'rang', 'share', 'see']",20140918 1349280000,ahead blockbust price rang share see,6,0.296,0
25305,['big'],20140918 1349080000,big,1,0.0,0
25306,['giant'],20140918 1348500000,giant,1,0.0,0
25307,"['baba', 'black', 'sheep', 'expect', 'busi']",20140918 1347360000,baba black sheep expect busi,5,0.0,0
25308,"['vender', 'us', 'em', 'ae', 'em', 'da']",20140918 1347330000,vender us em ae em da,6,0.0,1
25309,"['vender', 'us', 'em', 'ae', 'em', 'da']",20140918 1347080000,vender us em ae em da,6,0.0,1
25310,"['baba', 'black', 'sheep', 'expect']",20140918 1347020000,baba black sheep expect,4,0.0,0
25311,"['baba', 'black', 'sheep', 'expect']",20140918 1347020000,baba black sheep expect,4,0.0,0
25312,"['baba', 'black', 'sheep', 'expect']",20140918 1347020000,baba black sheep expect,4,0.0,0
25313,['spotlight'],20140918 1346260000,spotlight,1,0.0,0
25314,['big'],20140918 1346220000,big,1,0.0,0
25315,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1345560000,set price amid investor frenzi,5,0.0,0
25316,"['para', 'em', 'meio', 'de']",20140918 1345180000,para em meio de,4,0.0,0
25317,"['para', 'de', 'em']",20140918 1344350000,para de em,3,0.0,0
25318,"['para', 'de', 'em']",20140918 1344340000,para de em,3,0.0,0
25319,"['para', 'de', 'em']",20140918 1344330000,para de em,3,0.0,0
25320,"['para', 'de', 'em']",20140918 1344330000,para de em,3,0.0,0
25321,"['para', 'de', 'em']",20140918 1344330000,para de em,3,0.0,0
25322,"['para', 'de']",20140918 1344320000,para de,2,0.0,0
25323,"['para', 'de', 'em']",20140918 1344320000,para de em,3,0.0,0
25324,"['para', 'de', 'em']",20140918 1344320000,para de em,3,0.0,0
25325,"['follow', 'para']",20140918 1344160000,follow para,2,0.0,0
25326,"['top', 'end', 'rang', 'gray', 'market', 'profit']",20140918 1344000000,top end rang gray market profit,6,0.5719,0
25327,"['set', 'stand', 'pat']",20140918 1343370000,set stand pat,3,0.0,0
25328,"['get', 'readi', 'need', 'know', 'via']",20140918 1343300000,get readi need know via,5,0.0,0
25329,"['provid', 'oper', 'tech', 'news']",20140918 1343170000,provid oper tech news,4,0.0,0
25330,"['gon', 'na']",20140918 1343100000,gon na,2,0.0,0
25332,['appl'],20140918 1342540000,appl,1,0.0,0
25333,"['thank', 'rare', 'chanc', 'sell', 'earli']",20140918 1342230000,thank rare chanc sell earli,5,0.3612,0
25334,"['rare', 'earli', 'sell']",20140918 1342190000,rare earli sell,3,0.0,0
25335,"['baba', 'black', 'sheep', 'expect', 'morn', 'biggest', 'retail', 'wi']",20140918 1341340000,baba black sheep expect morn biggest retail wi,8,0.0,0
25336,"['set', 'price', 'today', 'stock', 'market', 'dollar', 'rang', 'could', 'make', 'site', 'histori']",20140918 1341090000,set price today stock market dollar rang could make site histori,11,0.0,0
25337,"['para', 'em', 'meio', 'de']",20140918 1341000000,para em meio de,4,0.0,0
25338,"['para', 'em', 'meio', 'de']",20140918 1340580000,para em meio de,4,0.0,0
25339,"['like', 'pathet', 'one']",20140918 1340580000,like pathet one,3,0.3612,0
25340,"['rare', 'chanc', 'sell', 'earli']",20140918 1340180000,rare chanc sell earli,4,0.0,0
25341,"['set', 'price', 'amid', 'investor', 'frenzi', 'worth', 'daili', 'news', 'analysi']",20140918 1340090000,set price amid investor frenzi worth daili news analysi,9,0.2263,0
25343,"['next', 'dollar', 'billionair', 'made', 'today', 'big', 'payday', 'jack']",20140918 1339180000,next dollar billionair made today big payday jack,8,0.0,0
25344,"['stock', 'rise', 'open', 'look', 'ahead', 'vote', 'independ', 'dow', 'fourth', 'straight', 'day']",20140918 1339060000,stock rise open look ahead vote independ dow fourth straight day,11,0.2263,0
25345,"['favorit', 'son', 'score', 'big']",20140918 1338360000,favorit son score big,4,0.0,0
25346,"['rattl', 'global', 'chessboard']",20140918 1337430000,rattl global chessboard,3,0.0,0
25347,"['busi', 'news', 'time']",20140918 1337370000,busi news time,3,0.0,0
25348,"['para', 'em', 'meio', 'de', 'via']",20140918 1337230000,para em meio de via,5,0.0,0
25349,"['para', 'em', 'meio', 'de']",20140918 1337180000,para em meio de,4,0.0,0
25350,['tomorrow'],20140918 1337060000,tomorrow,1,0.0,0
25351,"['baba', 'black', 'sheep', 'expect']",20140918 1337010000,baba black sheep expect,4,0.0,0
25352,"['day', 'go', 'account', 'today']",20140918 1337000000,day go account today,4,0.0,0
25353,"['rang', 'per', 'share']",20140918 1336580000,rang per share,3,0.296,0
25354,"['much', 'money', 'founder', 'jack', 'make']",20140918 1336380000,much money founder jack make,5,0.0,0
25355,"['set', 'stand', 'pat', 'news']",20140918 1336330000,set stand pat news,4,0.0,0
25356,"['energi', 'momentum', 'market']",20140918 1336100000,energi momentum market,3,0.0,0
25357,"['group', 'hold', 'baba', 'set', 'initi', 'public']",20140918 1335370000,group hold baba set initi public,6,0.0,0
25358,"['rattl', 'global', 'chessboard']",20140918 1335210000,rattl global chessboard,3,0.0,0
25359,['insid'],20140918 1335100000,insid,1,0.0,0
25360,['z'],20140918 1334440000,z,1,0.0,0
25361,"['provid', 'oper']",20140918 1334200000,provid oper,2,0.0,0
25362,"['para', 'em', 'meio', 'de']",20140918 1333470000,para em meio de,4,0.0,0
25363,"['news', 'rare', 'chanc', 'sell', 'earli', 'wall', 'street', 'journal']",20140918 1333460000,news rare chanc sell earli wall street journal,8,0.0,0
25364,"['para', 'em', 'meio', 'de']",20140918 1333430000,para em meio de,4,0.0,0
25365,['news'],20140918 1333360000,news,1,0.0,0
25366,"['commun', 'group', 'se', 'rocket', 'inter']",20140918 1333320000,commun group se rocket inter,5,0.0,0
25367,"['way', 'profit', 'without', 'baba', 'stock', 'avoid', 'hot', 'new', 'proven']",20140918 1332590000,way profit without baba stock avoid hot new proven,9,0.5842,0
25368,"['big', 'potenti', 'via', 'money']",20140918 1332530000,big potenti via money,4,0.0,0
25369,"['spotlight', 'much', 'initi', 'public']",20140918 1332350000,spotlight much initi public,4,0.0,0
25370,"['new', 'era', 'whole', 'global', 'chess', 'board']",20140918 1331470000,new era whole global chess board,6,0.0,0
25371,"['para', 'em', 'meio', 'de']",20140918 1331230000,para em meio de,4,0.0,0
25372,['know'],20140918 1330250000,know,1,0.0,0
25373,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1330220000,set price amid investor frenzi,5,0.0,0
25374,"['baba', 'black', 'sheep', 'expect']",20140918 1330140000,baba black sheep expect,4,0.0,0
25375,"['baba', 'black', 'sheep', 'expect']",20140918 1329260000,baba black sheep expect,4,0.0,0
25376,"['fun', 'meet', 'got', 'action', 'hous', 'baba']",20140918 1329060000,fun meet got action hous baba,6,0.5106,0
25377,"['baba', 'black', 'sheep', 'expect', 'morn', 'biggest', 'retail']",20140918 1329060000,baba black sheep expect morn biggest retail,7,0.0,0
25378,"['baba', 'black', 'sheep', 'expect']",20140918 1328300000,baba black sheep expect,4,0.0,0
25379,"['famili', 'get', 'market', 'tomorrow']",20140918 1327270000,famili get market tomorrow,4,0.0,0
25381,"['possibl', 'amid', 'demand']",20140918 1326130000,possibl amid demand,3,-0.128,0
25382,"['float', 'come', 'billion', 'new', 'york', 'stock', 'avail', 'retail']",20140918 1325580000,float come billion new york stock avail retail,8,0.0,0
25383,"['biggest', 'histori', 'seen', 'fall', 'first', 'year', 'bewar']",20140918 1325040000,biggest histori seen fall first year bewar,7,0.0,0
25384,"['em', 'um', 'do', 'e', 'do', 'de']",20140918 1325040000,em um do e do de,6,0.0,0
25385,"['baba', 'believ', 'day', 'proxi', 'baba', 'trade', 'continu', 'believ', 'long', 'term']",20140918 1324480000,baba believ day proxi baba trade continu believ long term,10,0.0,0
25386,"['big', 'potenti', 'via', 'money']",20140918 1324340000,big potenti via money,4,0.0,0
25387,"['give', 'rare', 'chanc', 'sell', 'earli']",20140918 1324250000,give rare chanc sell earli,5,0.0,0
25388,"['group', 'hold', 'limit', 'baba', 'make', 'world', 'eagerli', 'await']",20140918 1324220000,group hold limit baba make world eagerli await,8,0.1027,0
25389,"['rare', 'chanc', 'sell', 'earli', 'rare']",20140918 1323290000,rare chanc sell earli rare,5,0.0,0
25390,"['set', 'price', 'amid', 'investor', 'frenzi', 'via']",20140918 1323020000,set price amid investor frenzi via,6,0.0,0
25391,"['kick', 'deck', 'dream', 'team']",20140918 1322570000,kick deck dream team,4,0.25,0
25392,"['set', 'price', 'amid', 'investor']",20140918 1322280000,set price amid investor,4,0.0,0
25393,"['rare', 'chanc', 'sell', 'earli']",20140918 1322230000,rare chanc sell earli,4,0.0,0
25395,"['need', 'know']",20140918 1321590000,need know,2,0.0,0
25396,"['invest', 'billion', 'rais', 'billion']",20140918 1321500000,invest billion rais billion,4,0.0,0
25397,"['favorit', 'son', 'score', 'big']",20140918 1321390000,favorit son score big,4,0.0,0
25398,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1321330000,set price amid investor frenzi,5,0.0,0
25399,"['big', 'pay', 'day']",20140918 1321230000,big pay day,3,-0.1027,0
25400,"['rare', 'chanc', 'sell', 'earli']",20140918 1321170000,rare chanc sell earli,4,0.0,0
25401,"['w', 'also', 'potenti', 'time', 'price']",20140918 1321110000,w also potenti time price,5,0.0,0
25402,"['help', 'explain', 'frenzi']",20140918 1320390000,help explain frenzi,3,0.4019,0
25403,"['meet', 'freshli', 'unleash', 'flood', 'wealth', 'jack']",20140918 1320150000,meet freshli unleash flood wealth jack,6,0.4939,0
25404,"['trade', 'ever', 'son', 'invest', 'ever', 'baba', 'yahoo']",20140918 1320110000,trade ever son invest ever baba yahoo,7,0.0,0
25405,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1319480000,set price amid investor frenzi,5,0.0,0
25406,"['time', 'fou']",20140918 1319320000,time fou,2,0.0,0
25407,"['time', 'fou']",20140918 1319300000,time fou,2,0.0,0
25408,"['baba', 'black', 'sheep', 'expect']",20140918 1319200000,baba black sheep expect,4,0.0,0
25409,"['world', 'stage', 'long', 'term', 'impact', 'vote']",20140918 1319160000,world stage long term impact vote,6,0.0,0
25410,"['rattl', 'global', 'chessboard', 'giant', 'china', 'cayman']",20140918 1319150000,rattl global chessboard giant china cayman,6,0.0,0
25411,"['way', 'profit', 'without']",20140918 1319020000,way profit without,3,0.4404,0
25412,"['want', 'piec', 'skip', 'baba', 'buy']",20140918 1318580000,want piec skip baba buy,5,0.0772,0
25413,"['fun', 'photo', 'acquisit', 'fun', 'one', 'might', 'add']",20140918 1318570000,fun photo acquisit fun one might add,7,0.765,0
25414,"['baba', 'biggest', 'ever', 'final', 'upon', 'us', 'expect', 'final', 'price', 'share', 'cap', 'close']",20140918 1318550000,baba biggest ever final upon us expect final price share cap close,12,0.296,0
25415,"['rare', 'chanc', 'sell', 'earli', 'good', 'read']",20140918 1318210000,rare chanc sell earli good read,6,0.4404,0
25416,"['anticip', 'among', 'knockoff', 'appl', 'watch', 'decid', 'fate', 'come', 'w']",20140918 1318170000,anticip among knockoff appl watch decid fate come w,9,0.0,0
25417,"['rare', 'chanc', 'sell', 'earli']",20140918 1317590000,rare chanc sell earli,4,0.0,0
25418,"['rare', 'chanc', 'sell', 'earli']",20140918 1317580000,rare chanc sell earli,4,0.0,0
25419,"['cap', 'partner', 'speak']",20140918 1317550000,cap partner speak,3,0.0,0
25420,"['way', 'profit', 'without', 'baba', 'stock']",20140918 1316300000,way profit without baba stock,5,0.4404,0
25421,"['rare', 'chanc', 'sell', 'earli', 'see']",20140918 1316270000,rare chanc sell earli see,5,0.0,0
25422,"['need', 'know']",20140918 1316220000,need know,2,0.0,0
25424,"['want', 'piec', 'skip', 'baba', 'buy', 'yahoo', 'stock']",20140918 1315240000,want piec skip baba buy yahoo stock,7,0.0772,0
25425,['da'],20140918 1315190000,da,1,0.0,0
25426,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1315170000,set price amid investor frenzi,5,0.0,0
25427,"['biggest', 'ever', 'us', 'jack', 'founder']",20140918 1314000000,biggest ever us jack founder,5,0.0,0
25428,"['find', 'sell', 'dollar']",20140918 1313110000,find sell dollar,3,0.0,0
25429,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1313090000,set price amid investor frenzi,5,0.0,0
25430,"['could', 'biggest', 'ever']",20140918 1312220000,could biggest ever,3,0.0,0
25431,"['de', 'wall', 'street', 'ser', 'um', 'do', 'da', 'da']",20140918 1312180000,de wall street ser um do da da,8,0.0,1
25432,"['discu', 'decis', 'interest', 'well', 'new', 'fate']",20140918 1312130000,discu decis interest well new fate,6,0.6249,0
25433,"['find', 'sell', 'dollar']",20140918 1312000000,find sell dollar,3,0.0,0
25434,"['great', 'articl', 'grow', 'power', 'behind', 'appl']",20140918 1311310000,great articl grow power behind appl,6,0.6249,0
25435,"['canada', 'pension', 'plan', 'ahead', 'made', 'baba']",20140918 1311250000,canada pension plan ahead made baba,6,0.0,0
25436,"['rare', 'chanc', 'sell', 'earli']",20140918 1311090000,rare chanc sell earli,4,0.0,0
25437,"['rare', 'chanc', 'sell', 'earli']",20140918 1310460000,rare chanc sell earli,4,0.0,0
25438,"['billionair', 'investor', 'peopl', 'work', 'harder', 'western', 'could', 'face', 'deep', 'troubl']",20140918 1310430000,billionair investor peopl work harder western could face deep troubl,10,0.0,-1
25439,"['bellweth', 'upcom', 'fox', 'busi']",20140918 1310430000,bellweth upcom fox busi,4,0.0,0
25441,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1309290000,set price amid investor frenzi,5,0.0,0
25442,"['give', 'yahoo', 'potenti', 'shop', 'spree', 'hope']",20140918 1308570000,give yahoo potenti shop spree hope,6,0.4404,0
25443,"['vote', 'goe', 'sale', 'tomorrow', 'lot', 'watch', 'soda', 'cag']",20140918 1308380000,vote goe sale tomorrow lot watch soda cag,8,0.0,0
25444,['baba'],20140918 1308000000,baba,1,0.0,0
25445,"['work', 'well', 'baba', 'price', 'higher', 'cut', 'half', 'go', 'per', 'plan']",20140918 1307590000,work well baba price higher cut half go per plan,10,0.0,0
25446,['time'],20140918 1307460000,time,1,0.0,0
25447,"['giant', 'begin', 'trade', 'tomorrow', 'baba', 'price', 'share', 'roc']",20140918 1307160000,giant begin trade tomorrow baba price share roc,8,0.296,0
25449,"['demand', 'may', 'sink', 'tech', 'stock']",20140918 1307110000,demand may sink tech stock,5,-0.128,-1
25450,"['billion', 'potenti', 'could', 'result', 'first', 'major', 'threat', 'competit']",20140918 1307030000,billion potenti could result first major threat competit,8,-0.5709,-1
25451,"['tech', 'rare', 'chanc', 'sell', 'earli', 'via']",20140918 1306310000,tech rare chanc sell earli via,6,0.0,0
25452,"['blur', 'group', 'come', 'may', 'good', 'time', 'invest']",20140918 1306150000,blur group come may good time invest,7,0.4404,0
25453,"['order', 'may', 'close', 'soon']",20140918 1305370000,order may close soon,4,0.0,-1
25454,"['rare', 'chanc', 'sell', 'earli']",20140918 1305350000,rare chanc sell earli,4,0.0,0
25455,"['make', 'biggest', 'compani', 'china', 'third', 'biggest', 'world', 'money']",20140918 1305230000,make biggest compani china third biggest world money,8,0.0,0
25456,"['good', 'day', 'old', 'new', 'huge', 'us', 'new']",20140918 1304540000,good day old new huge us new,7,0.6369,0
25457,"['guid', 'baba', 'via']",20140918 1304350000,guid baba via,3,0.0,0
25458,['via'],20140918 1304130000,via,1,0.0,0
25459,['ever'],20140918 1304110000,ever,1,0.0,0
25460,"['need', 'know']",20140918 1304060000,need know,2,0.0,0
25461,"['say', 'cheap', 'miss', 'even', 'via']",20140918 1304040000,say cheap miss even via,5,-0.1531,0
25462,"['met', 'jack', 'sever', 'ago', 'said', 'audienc', 'would', 'never', 'never', 'say', 'never', 'good', 'luck']",20140918 1303290000,met jack sever ago said audienc would never never say never good luck,13,-0.1128,0
25463,"['china', 'find', 'creativ', 'way', 'get', 'around', 'govern']",20140918 1303100000,china find creativ way get around govern,7,0.0,0
25464,"['need', 'know']",20140918 1302480000,need know,2,0.0,0
25465,"['swath', 'earli', 'abl', 'sell', 'billion', 'worth']",20140918 1302360000,swath earli abl sell billion worth,6,0.2263,0
25466,"['suppos', 'huge']",20140918 1302080000,suppos huge,2,0.3182,0
25467,"['set', 'price', 'amid', 'investor', 'frenzi', 'giant', 'group', 'hold', 'set']",20140918 1301550000,set price amid investor frenzi giant group hold set,9,0.0,-1
25468,"['set', 'price', 'amid', 'investor', 'frenzi', 'busi']",20140918 1301310000,set price amid investor frenzi busi,6,0.0,0
25469,"['end', 'financi', 'domin', 'rattl', 'global', 'chessboard']",20140918 1301290000,end financi domin rattl global chessboard,6,0.0,0
25470,"['la', 'hora', 'de', 'chile', 'la', 'de']",20140918 1301290000,la hora de chile la de,6,0.0,0
25471,"['favorit', 'son', 'score', 'big']",20140918 1301260000,favorit son score big,4,0.0,0
25472,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1301170000,expect giant goe public new york,6,0.0,0
25473,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1301170000,expect giant goe public new york,6,0.0,0
25474,"['energi', 'momentum', 'market']",20140918 1300590000,energi momentum market,3,0.0,0
25475,"['rare', 'chanc', 'sell', 'earli']",20140918 1300260000,rare chanc sell earli,4,0.0,0
25476,"['potenti', 'biggest', 'ever', 'global', 'perspect']",20140918 1300150000,potenti biggest ever global perspect,5,0.0,0
25477,"['financ', 'stock']",20140918 1300050000,financ stock,2,0.0,0
25478,"['eve', 'big', 'stock', 'slump']",20140918 1259040000,eve big stock slump,4,0.0,0
25479,"['import', 'week']",20140918 1258480000,import week,2,0.0,0
25480,"['ber', 'den']",20140918 1258400000,ber den,2,0.0,0
25481,"['dont', 'miss', 'exclus', 'interview', 'former', 'presid', 'yahoo']",20140918 1258140000,dont miss exclus interview former presid yahoo,7,0.1139,0
25482,"['retail', 'giant', 'set', 'biggest', 'initi', 'tomorrow', 'interest']",20140918 1257530000,retail giant set biggest initi tomorrow interest,7,0.4588,0
25483,"['still', 'set', 'biggest', 'ever', 'us', 'via']",20140918 1256220000,still set biggest ever us via,6,0.0,1
25484,"['go', 'increas', 'amid', 'overwhelm', 'demand', 'read']",20140918 1255210000,go increas amid overwhelm demand read,6,-0.296,-1
25485,"['govern', 'ahead', 'float', 'baba', 'w']",20140918 1255130000,govern ahead float baba w,5,0.0,0
25486,"['video', 'compani', 'could', 'histori', 'news']",20140918 1254200000,video compani could histori news,5,0.0,0
25487,"['prepar', 'via', 'baba']",20140918 1254160000,prepar via baba,3,0.0,0
25488,"['pois', 'go', 'acquisit', 'spree']",20140918 1254130000,pois go acquisit spree,4,0.0,0
25489,"['big', 'pay', 'day']",20140918 1254090000,big pay day,3,-0.1027,0
25490,"['set', 'price', 'amid', 'investor']",20140918 1253500000,set price amid investor,4,0.0,0
25491,"['null', 'null', 'null', 'null', 'null', 'set', 'price', 'amid', 'investor', 'frenzi']",20140918 1253470000,null null null null null set price amid investor frenzi,10,0.0,-1
25492,"['biggest', 'risk', 'may', 'china', 'via']",20140918 1253300000,biggest risk may china via,5,-0.2732,0
25493,"['brink', 'also', 'potenti', 'enter']",20140918 1253040000,brink also potenti enter,4,0.0,0
25494,"['lot', 'way', 'busi', 'view', 'trade', 'floor', 'els', 'watch']",20140918 1252180000,lot way busi view trade floor els watch,8,0.0,0
25495,"['valu', 'ea', 'record', 'break', 'retail']",20140918 1251190000,valu ea record break retail,5,0.0,1
25496,"['rang', 'per', 'share']",20140918 1251130000,rang per share,3,0.296,0
25497,"['big', 'financ', 'stock']",20140918 1251090000,big financ stock,3,0.0,0
25498,"['need', 'know']",20140918 1250590000,need know,2,0.0,0
25499,"['need', 'know']",20140918 1250590000,need know,2,0.0,0
25500,"['per', 'share', 'tech', 'public']",20140918 1250410000,per share tech public,4,0.296,0
25501,"['fiat', 'la', 'di', 'che', 'di']",20140918 1250070000,fiat la di che di,5,0.0,0
25502,"['news', 'giant', 'set', 'price', 'later', 'could']",20140918 1250030000,news giant set price later could,6,0.0,0
25503,"['pronto', 'record']",20140918 1249520000,pronto record,2,0.0,0
25504,"['price', 'market', 'close', 'today', 'begin', 'trade', 'baba']",20140918 1249200000,price market close today begin trade baba,7,0.0,0
25505,"['giant', 'go', 'public', 'intern', 'busi', 'time']",20140918 1249010000,giant go public intern busi time,6,0.0,0
25506,"['track', 'becom', 'biggest', 'histori']",20140918 1248320000,track becom biggest histori,4,0.0,0
25507,"['baba', 'chanc', 'sell', 'earli']",20140918 1246230000,baba chanc sell earli,4,0.0,0
25508,"['rattl', 'global', 'chessboard']",20140918 1246180000,rattl global chessboard,3,0.0,0
25509,"['want', 'buy', 'week', 'hand', 'money', 'guardian']",20140918 1245590000,want buy week hand money guardian,6,0.5423,0
25511,"['via', 'compani', 'could', 'histori']",20140918 1245100000,via compani could histori,4,0.0,0
25512,"['video', 'compani', 'could', 'histori']",20140918 1245040000,video compani could histori,4,0.0,0
25513,"['ahead', 'blockbust', 'price', 'rang', 'share']",20140918 1243590000,ahead blockbust price rang share,5,0.296,0
25514,"['hot', 'tech', 'begin']",20140918 1243120000,hot tech begin,3,0.0,0
25515,"['execut', 'editor', 'found', 'hidden', 'upcom', 'baba']",20140918 1243000000,execut editor found hidden upcom baba,6,0.0,0
25516,"['che', 'c', 'da', 'equiti']",20140918 1242460000,che c da equiti,4,0.0,0
25517,"['oh', 'sure', 'biggest', 'ever', 'stock', 'match', 'hot', 'recent', 'baba']",20140918 1242170000,oh sure biggest ever stock match hot recent baba,9,0.3182,0
25518,"['valu', 'record', 'break', 'retail', 'forc']",20140918 1241190000,valu record break retail forc,5,0.0,1
25519,"['await', 'baba']",20140918 1240420000,await baba,2,0.1027,0
25520,"['citi', 'learn', 'new', 'york', 'float']",20140918 1240300000,citi learn new york float,5,0.0,0
25521,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1240250000,biggest us histori loom offer like beat visa,8,0.1531,0
25522,"['cant', 'wait', 'till']",20140918 1239310000,cant wait till,3,0.0,0
25523,"['giant', 'excit', 'china', 'alway', 'thrill', 'one', 'mutual', 'fund', 'manag']",20140918 1239270000,giant excit china alway thrill one mutual fund manag,9,0.3612,0
25524,"['hidden', 'baba', 'mobil', 'revolut', 'big', 'data']",20140918 1238570000,hidden baba mobil revolut big data,6,0.0,0
25525,"['panel', 'discuss', 'de', 'wim', 'chi', 'sander']",20140918 1238260000,panel discuss de wim chi sander,6,0.0,0
25526,"['citi', 'learn', 'new', 'york', 'float', 'flotat', 'new', 'york']",20140918 1238090000,citi learn new york float flotat new york,8,0.0,0
25527,"['null', 'null', 'null', 'null', 'set', 'price', 'amid', 'investor', 'frenzi']",20140918 1237530000,null null null null set price amid investor frenzi,9,0.0,-1
25528,"['null', 'null', 'null', 'null', 'provid', 'oper']",20140918 1237520000,null null null null provid oper,6,0.0,0
25529,"['possibl', 'amid', 'demand']",20140918 1236460000,possibl amid demand,3,-0.128,0
25530,"['track', 'becom', 'biggest', 'histori']",20140918 1236400000,track becom biggest histori,4,0.0,0
25531,"['possibl', 'amid', 'demand', 'group', 'hold', 'limit', 'rais', 'amount', 'seek']",20140918 1236350000,possibl amid demand group hold limit rais amount seek,9,-0.128,0
25532,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1236330000,set price amid investor frenzi,5,0.0,0
25533,"['give', 'rare', 'chanc', 'sell', 'earli']",20140918 1236180000,give rare chanc sell earli,5,0.0,0
25534,"['momo', 'histori', 'baba', 'liquid', 'thank', 'u', 'get']",20140918 1236070000,momo histori baba liquid thank u get,7,0.3612,0
25535,"['baba', 'watch', 'new', 'wave', 'tech', 'co']",20140918 1235210000,baba watch new wave tech co,6,0.0,0
25536,"['r', 'valuabl', 'web', 'hail']",20140918 1234330000,r valuabl web hail,4,0.0772,0
25537,"['life', 'tomorrow', 'time']",20140918 1234180000,life tomorrow time,3,0.0,0
25538,"['volatil', 'low']",20140918 1234040000,volatil low,2,-0.2732,0
25539,"['possibl', 'amid', 'demand', 'group', 'hold', 'limit', 'rais', 'amount', 'seek']",20140918 1233400000,possibl amid demand group hold limit rais amount seek,9,-0.128,0
25540,"['new', 'york', 'stock', 'exchang', 'float']",20140918 1233060000,new york stock exchang float,5,0.0,0
25541,"['guid', 'baba', 'expert', 'baba']",20140918 1233050000,guid baba expert baba,4,0.0,0
25542,"['rare', 'chanc', 'sell', 'earli']",20140918 1232330000,rare chanc sell earli,4,0.0,0
25543,"['share', 'price', 'biggest']",20140918 1232090000,share price biggest,3,0.296,0
25544,['today'],20140918 1232000000,today,1,0.0,0
25545,"['everyth', 'need', 'know']",20140918 1231030000,everyth need know,3,0.0,0
25546,"['biggest', 'underclass', 'without', 'voic', 'baba']",20140918 1230110000,biggest underclass without voic baba,5,0.0,0
25547,"['video', 'insid', 'via']",20140918 1229520000,video insid via,3,0.0,0
25548,"['rattl', 'global', 'chessboard']",20140918 1229340000,rattl global chessboard,3,0.0,0
25549,"['bet', 'jack', 'three', 'success', 'group', 'wall', 'street', 'success']",20140918 1228520000,bet jack three success group wall street success,8,0.8126,0
25550,"['stay', 'tune', 'everyth', 'need', 'know']",20140918 1228360000,stay tune everyth need know,5,0.0,0
25551,"['giant', 'list', 'baba', 'need', 'know']",20140918 1228340000,giant list baba need know,5,0.0,0
25552,"['invest', 'via']",20140918 1227140000,invest via,2,0.0,0
25553,"['interest', 'jack', 'ma', 'littl']",20140918 1226470000,interest jack ma littl,4,0.4588,0
25554,"['share', 'price', 'biggest']",20140918 1226120000,share price biggest,3,0.296,0
25555,"['growth', 'potenti', 'enorm', 'via']",20140918 1225490000,growth potenti enorm via,4,0.3818,0
25556,"['ear', 'record', 'via']",20140918 1225420000,ear record via,3,0.0,0
25557,"['hope', 'cash', 'yahoo', 'comeback']",20140918 1225370000,hope cash yahoo comeback,4,0.4404,0
25558,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1225210000,biggest us histori loom offer like beat visa,8,0.1531,0
25559,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1225180000,biggest us histori loom offer like beat visa,8,0.1531,0
