,content,date,text,Length,sid_sentiment,finbert_label
1263,"['maker', 'price', 'rang']",20211106 0010150000,maker price rang,3,0.0,0
1264,"['calcul', 'price']",20211106 0009060000,calcul price,2,0.0,0
1265,['slick'],20211106 0007010000,slick,1,0.0,0
1266,"['billion', 'valuat']",20211106 0006080000,billion valuat,2,0.0,0
1267,"['de', 'particip', 'de', 'de', 'automot', 'en']",20211106 0004510000,de particip de de automot en,6,0.0,0
1268,"['check', 'articl', 'know', 'maker']",20211106 0002550000,check articl know maker,4,0.0,0
1269,"['price', 'rang', 'could', 'worth', 'billion']",20211106 0000380000,price rang could worth billion,5,0.2263,0
1270,"['also', 'week', 'push', 'us', 'higher']",20211107 2349590000,also week push us higher,5,0.0,1
1271,"['stock', 'buy', 'price', 'rang']",20211107 2349020000,stock buy price rang,4,0.0,0
1272,['chang'],20211107 2347160000,chang,1,0.0,0
1273,"['electr', 'truck']",20211107 2343010000,electr truck,2,0.0,0
1275,"['appl', 'need', 'play', 'catch', 'lucid', 'mention', 'actual', 'auto', 'far', 'stock', 'sale', 'wouldnt', 'musk', 'market', 'tri', 'tank', 'stock', 'stock']",20211107 2321080000,appl need play catch lucid mention actual auto far stock sale wouldnt musk market tri tank stock stock,18,0.34,0
1276,"['valuat', 'would', 'billion', 'could', 'worth', 'close', 'ford', 'gener']",20211107 2319220000,valuat would billion could worth close ford gener,8,0.2263,0
1277,"['anoth', 'updat', 'upcom', 'fill', 'significantli', 'preliminari']",20211107 2319190000,anoth updat upcom fill significantli preliminari,6,0.0,0
1278,"['financi', 'success', 'stori', 'behind', 'blockbust', 'emblemat', 'much', 'shift', 'could', 'make', 'privat', 'mani', 'come']",20211107 2304380000,financi success stori behind blockbust emblemat much shift could make privat mani come,13,0.5719,0
1279,['week'],20211107 2255450000,week,1,0.0,0
1280,"['like', 'either', 'foot', 'incom', 'tax', 'bill', 'probabl', 'mess', 'incom', 'someth', 'like', 'got', 'ta', 'love', 'beg', 'like', 'dont', 'love']",20211107 2253220000,like either foot incom tax bill probabl mess incom someth like got ta love beg like dont love,18,0.7033,0
1281,"['electr', 'car', 'maker', 'price', 'rang', 'goal']",20211107 2236350000,electr car maker price rang goal,6,0.0,-1
1282,"['think', 'sell', 'screw', 'competit', 'funni']",20211107 2217150000,think sell screw competit funni,5,-0.1027,0
1283,"['also', 'gender', 'discrimin', 'lawsuit', 'right', 'appeal', 'moment', 'regardless']",20211107 2209510000,also gender discrimin lawsuit right appeal moment regardless,8,-0.2263,0
1285,"['maker', 'price', 'rang', 'billion', 'valuat']",20211107 2200070000,maker price rang billion valuat,5,0.0,0
1286,"['anyon', 'make', 'play', 'next', 'week', 'think', 'billion', 'valuat', 'gate', 'go', 'lead', 'nice', 'trade', 'watch', 'close', 'post', 'new', 'trade', 'money']",20211107 2132170000,anyon make play next week think billion valuat gate go lead nice trade watch close post new trade money,19,0.6369,0
1287,"['success', 'climb', 'base', 'market', 'ratio', 'self', 'regul', 'alon']",20211107 2105520000,success climb base market ratio self regul alon,8,0.5719,1
1288,"['think', 'stock', 'inflat', 'suppli', 'chain', 'crisi', 'semi', 'ga', 'stock', 'properti', 'twitter', 'poll']",20211107 2034100000,think stock inflat suppli chain crisi semi ga stock properti twitter poll,12,0.0,0
1289,"['price', 'rang', 'per', 'share']",20211107 2011010000,price rang per share,4,0.296,0
1290,"['go', 'list', 'major', 'price', 'rang', 'lucid', 'make', 'move', 'base', 'lucid', 'valuat', 'almost']",20211107 2004130000,go list major price rang lucid make move base lucid valuat almost,12,0.0,0
1292,"['maker', 'price', 'rang', 'billion', 'valuat', 'compani', 'last', 'month', 'disclos', 'nearli', 'billion', 'first', 'half', 'year', 'said', 'sell', 'million', 'price', 'rang', 'rais', 'nearli']",20211107 1944230000,maker price rang billion valuat compani last month disclos nearli billion first half year said sell million price rang rais nearli,21,0.0,0
1293,"['would', 'shame', 'would']",20211107 1941100000,would shame would,3,-0.4767,0
1294,"['automot', 'price', 'rang', 'f']",20211107 1937240000,automot price rang f,4,0.0,0
1295,"['investor', 'ford', 'make']",20211107 1936150000,investor ford make,3,0.0,0
1296,"['yea', 'suspect', 'coin', 'area', 'even', 'less', 'revenu', 'initi', 'ramp', 'ill', 'patient', 'pick', 'away', 'short', 'monet']",20211107 1929530000,yea suspect coin area even less revenu initi ramp ill patient pick away short monet,15,-0.6124,0
1297,"['maker', 'target']",20211107 1926110000,maker target,2,0.0,0
1298,"['maker', 'price', 'rang', 'billion', 'past', 'bagger', 'stock']",20211107 1919300000,maker price rang billion past bagger stock,7,0.0,0
1299,"['f', 'may', 'react', 'week']",20211107 1910580000,f may react week,4,0.0,0
1300,"['automot', 'se', 'al', 'de', 'de']",20211107 1859030000,automot se al de de,5,0.0,0
1301,"['imagin', 'eventu', 'momentum', 'due', 'media', 'attent', 'social', 'media', 'combin', 'sympathi', 'potenti', 'high', 'reward', 'low', 'risk', 'play']",20211107 1853220000,imagin eventu momentum due media attent social media combin sympathi potenti high reward low risk play,16,0.4404,0
1302,"['musk', 'sell', 'geniu', 'day', 'trader', 'via', 'live', 'think', 'geniu']",20211107 1850210000,musk sell geniu day trader via live think geniu,9,0.0,0
1303,"['musk', 'sell', 'geniu', 'day', 'trader', 'via', 'live', 'think', 'geniu']",20211107 1849260000,musk sell geniu day trader via live think geniu,9,0.0,0
1304,"['de', 'arriv']",20211107 1834580000,de arriv,2,0.0,0
1305,"['week', 'ahead', 'third', 'coast', 'start', 'trade', 'weav', 'debut']",20211107 1829000000,week ahead third coast start trade weav debut,8,0.0,0
1306,"['back', 'next', 'week', 'go', 'huge', 'event', 'street', 'biggest', 'bet', 'next', 'big', 'player', 'sector', 'current', 'domin', 'morgan', 'morgan', 'lead']",20211107 1828350000,back next week go huge event street biggest bet next big player sector current domin morgan morgan lead,18,0.3182,0
1307,"['lucid', 'need', 'offer', 'size', 'best', 'set', 'price', 'target', 'well', 'may', 'wait', 'let', 'market', 'self', 'regul']",20211107 1812410000,lucid need offer size best set price target well may wait let market self regul,15,0.743,0
1308,"['wrong', 'connect', 'goe', 'public', 'week', 'stock', 'probabl', 'valu', 'hunch']",20211107 1750350000,wrong connect goe public week stock probabl valu hunch,9,-0.4767,0
1310,"['fuert', 'con', 'de', 'upward']",20211107 1746440000,fuert con de upward,4,0.0,0
1311,"['maker', 'price', 'rang', 'billion', 'valuat']",20211107 1744220000,maker price rang billion valuat,5,0.0,0
1312,"['remarqu', 'bien', 'section', 'la', 'newslett', 'sur', 'par', 'sort', 'en', 'bours', 'si', 'c']",20211107 1737350000,remarqu bien section la newslett sur par sort en bours si c,12,0.0,0
1313,"['go', 'buy', 'dip', 'instead']",20211107 1729480000,go buy dip instead,4,0.0,0
1314,"['maker', 'price', 'rang', 'valuat', 'heavili', 'ramp', 'product', 'upscal', 'pickup', 'truck']",20211107 1718490000,maker price rang valuat heavili ramp product upscal pickup truck,10,0.0,0
1315,"['hook', 'w', 'dont', 'access']",20211107 1714350000,hook w dont access,4,0.0,0
1316,"['worth', 'read', 'stock', 'buy', 'price', 'rang', 'billion']",20211107 1654490000,worth read stock buy price rang billion,7,0.2263,0
1317,"['maker', 'price', 'rang', 'billion', 'valuat']",20211107 1648110000,maker price rang billion valuat,5,0.0,0
1318,"['busi', 'model', 'financi']",20211107 1641060000,busi model financi,3,0.0,0
1319,"['maker', 'price', 'rang', 'valuat']",20211107 1633020000,maker price rang valuat,4,0.0,0
1320,"['maker', 'price', 'rang', 'valuat']",20211107 1633020000,maker price rang valuat,4,0.0,0
1321,"['stage', 'chart', 'analysi', 'unfortun']",20211107 1631540000,stage chart analysi unfortun,4,0.0,0
1322,"['good', 'time', 'right', 'kiss', 'make']",20211107 1609130000,good time right kiss make,5,0.6908,0
1323,"['new', 'think', 'new', 'follow', 'thank']",20211107 1556430000,new think new follow thank,5,0.3612,0
1324,"['price', 'rang', 'valuat', 'could', 'top']",20211107 1534350000,price rang valuat could top,5,0.2023,0
1325,"['electr', 'car', 'maker', 'price', 'rang', 'goal']",20211107 1500350000,electr car maker price rang goal,6,0.0,-1
1326,"['per', 'share', 'bag', 'hold', 'pump', 'dump', 'weve', 'got', 'room']",20211107 1455190000,per share bag hold pump dump weve got room,9,-0.1027,0
1327,"['much', 'better', 'f', 'stock', 'rise', 'sinc', 'date']",20211107 1450270000,much better f stock rise sinc date,7,0.4404,1
1329,"['weekli', 'cach', 'capit', 'week', 'coupl', 'delay', 'week', 'read', 'lot', 'z']",20211107 1424520000,weekli cach capit week coupl delay week read lot z,10,-0.3182,0
1330,"['weekli', 'cach', 'capit', 'week', 'coupl', 'delay', 'week', 'read', 'lot', 'z']",20211107 1424370000,weekli cach capit week coupl delay week read lot z,10,-0.3182,0
1331,"['maker', 'price', 'rang']",20211107 1423240000,maker price rang,3,0.0,0
1332,['price'],20211107 1417180000,price,1,0.0,0
1333,"['price', 'rang', 'per', 'share', 'via']",20211107 1414260000,price rang per share via,5,0.296,0
1334,"['maker', 'price', 'rang', 'valuat']",20211107 1409090000,maker price rang valuat,4,0.0,0
1335,"['rang', 'rais', 'nearli']",20211107 1402540000,rang rais nearli,3,0.0,0
1336,"['de', 'ford', 'e', 'jeff', 'e', 'contra', 'musk']",20211107 1355360000,de ford e jeff e contra musk,7,0.0,0
1337,"['tri', 'rank', 'market', 'ahead']",20211107 1350170000,tri rank market ahead,4,0.0,0
1338,"['price', 'trade', 'next', 'day']",20211107 1345450000,price trade next day,4,0.0,0
1339,"['maker', 'price', 'rang', 'valuat']",20211107 1342530000,maker price rang valuat,4,0.0,0
1340,"['extrem', 'cynic', 'one', 'thing', 'consid', 'musk', 'might', 'want', 'suck', 'much', 'air', 'week']",20211107 1339330000,extrem cynic one thing consid musk might want suck much air week,12,-0.6124,0
1342,"['gon', 'na', 'look', 'percent', 'compani']",20211107 1308200000,gon na look percent compani,5,0.0,0
1343,"['think', 'great', 'move', 'also']",20211107 1304500000,think great move also,4,0.6249,0
1344,"['drama', 'weekend', 'think', 'stock', 'react', 'news', 'chart', 'still', 'follow', 'cours']",20211107 1253460000,drama weekend think stock react news chart still follow cours,10,0.0,0
1345,"['via', 'also', 'wonder', 'time', 'ahead', 'coincid']",20211107 1253150000,via also wonder time ahead coincid,6,0.0,0
1346,"['also', 'wonder', 'time', 'ahead', 'coincid']",20211107 1252070000,also wonder time ahead coincid,5,0.0,0
1348,"['absolut', 'could', 'run', 'next', 'week', 'automot', 'share', 'price']",20211107 1228240000,absolut could run next week automot share price,8,0.296,0
1349,"['maker', 'price', 'rang', 'valuat']",20211107 1212190000,maker price rang valuat,4,0.0,0
1350,"['maker', 'price', 'rang', 'valuat']",20211107 1200300000,maker price rang valuat,4,0.0,0
1351,"['singl', 'tweet', 'impend', 'plenti', 'expect', 'engag', 'like', 'keep', 'attent']",20211107 1153550000,singl tweet impend plenti expect engag like keep attent,9,0.3612,0
1352,"['maker', 'price', 'rang', 'valuat']",20211107 1152560000,maker price rang valuat,4,0.0,0
1353,"['billion', 'valuat']",20211107 1127510000,billion valuat,2,0.0,0
1354,"['geniu', 'brother', 'sold', 'mayb', 'price', 'use', 'power', 'buy', 'cheap', 'take', 'wind', 'idea']",20211107 1120430000,geniu brother sold mayb price use power buy cheap take wind idea,12,0.0,0
1355,"['geniu', 'brother', 'sold', 'mayb', 'price', 'use', 'power', 'buy', 'cheap', 'take', 'wind', 'idea']",20211107 1116520000,geniu brother sold mayb price use power buy cheap take wind idea,12,0.0,0
1356,"['sa', 'stock', 'watch', 'spotlight', 'automot', 'di', 'embark', 'truck', 'quiet', 'lockup', 'period', 'earn', 'holiday', 'shop', 'preview']",20211107 1113070000,sa stock watch spotlight automot di embark truck quiet lockup period earn holiday shop preview,15,0.4019,0
1358,"['sa', 'stock', 'watch', 'spotlight', 'automot', 'di', 'embark', 'truck', 'quiet', 'lockup', 'period', 'earn', 'holiday', 'shop', 'preview']",20211107 1111250000,sa stock watch spotlight automot di embark truck quiet lockup period earn holiday shop preview,15,0.4019,0
1359,"['along', 'narr', 'spin', 'tri', 'mess']",20211107 1056440000,along narr spin tri mess,5,-0.3612,0
1360,"['maker', 'price', 'rang']",20211107 0908030000,maker price rang,3,0.0,0
1362,"['price', 'rang', 'could', 'worth', 'billion', 'offer', 'million', 'price', 'said', 'file']",20211107 0737170000,price rang could worth billion offer million price said file,10,0.2263,0
1363,"['new', 'post', 'said', 'file', 'billion', 'valuat', 'news', 'inform']",20211107 0723030000,new post said file billion valuat news inform,8,0.0,0
1364,"['automot', 'price', 'rang']",20211107 0719010000,automot price rang,3,0.0,0
1365,"['maker', 'price', 'rang', 'valuat']",20211107 0713440000,maker price rang valuat,4,0.0,0
1366,"['automot', 'price', 'rang']",20211107 0708540000,automot price rang,3,0.0,0
1367,"['target', 'share', 'via', 'news']",20211107 0705010000,target share via news,4,0.296,0
1368,"['price', 'rang', 'per', 'share']",20211107 0648010000,price rang per share,4,0.296,0
1369,"['infrastructur', 'bill', 'new', 'tax', 'futur', 'revenu', 'like', 'go', 'higher']",20211107 0620020000,infrastructur bill new tax futur revenu like go higher,9,0.3612,0
1370,"['price', 'rang', 'per', 'valuat', 'would', 'billion', 'could', 'worth', 'close', 'ford', 'gener']",20211107 0604340000,price rang per valuat would billion could worth close ford gener,11,0.2263,0
1371,"['get', 'readi', 'blockbust', 'name', 'electr', 'game']",20211107 0542530000,get readi blockbust name electr game,6,0.0,0
1372,"['blockbust', 'order', 'limit', 'event', 'futur', 'futur', 'strategi']",20211107 0425090000,blockbust order limit event futur futur strategi,7,0.0,0
1373,"['use', 'concept', 'start']",20211107 0423540000,use concept start,3,0.0,0
1374,"['chess', 'versu', 'checker', 'matter']",20211107 0400440000,chess versu checker matter,4,0.0258,0
1375,"['clutch', 'deal', 'could', 'come', 'back', 'bite']",20211107 0353540000,clutch deal could come back bite,6,0.0,0
1376,"['sie', 'someon', 'sie', 'maker', 'price', 'rang', 'valuat']",20211107 0350090000,sie someon sie maker price rang valuat,7,0.0,0
1377,"['sell', 'buy', 'back', 'sell', 'merger']",20211107 0349360000,sell buy back sell merger,5,0.0,0
1378,"['next', 'huge', 'trick']",20211107 0327520000,next huge trick,3,0.2732,0
1379,"['infrastructur', 'credit', 'potenti', 'potenti', 'help']",20211107 0315400000,infrastructur credit potenti potenti help,5,0.6486,0
1380,"['price', 'rang']",20211107 0301310000,price rang,2,0.0,0
1381,"['pro', 'move', 'place', 'stock', 'suck', 'liquid', 'away', 'time', 'lock', 'lower', 'tax', 'rate']",20211107 0300130000,pro move place stock suck liquid away time lock lower tax rate,12,-0.6249,0
1384,"['zero', 'revenu', 'may', 'open', 'market', 'cap', 'revenu', 'go']",20211107 0153250000,zero revenu may open market cap revenu go,8,0.0,0
1385,"['interest', 'time', 'inde', 'could', 'strategi', 'knock', 'next', 'trade', 'sector', 'caution', 'next', 'week', 'like', 'sell', 'rest', 'sector', 'follow', 'ge', 'f', 'name']",20211107 0150560000,interest time inde could strategi knock next trade sector caution next week like sell rest sector follow ge f name,20,0.6705,0
1386,"['make', 'interest', 'next', 'week']",20211107 0124040000,make interest next week,4,0.4588,0
1387,"['perhap', 'would', 'need', 'show', 'product', 'order', 'book', 'convinc', 'valuat', 'seek', 'market', 'say', 'lucid', 'wasnt', 'readi', 'seriou', 'go', 'rout', 'could', 'done', 'book', 'oversubscrib']",20211107 0121020000,perhap would need show product order book convinc valuat seek market say lucid wasnt readi seriou go rout could done book oversubscrib,22,0.0,0
1388,"['hold', 'ford', 'date', 'plu', 'infrastructur', 'spend', 'anoth', 'cherri', 'top']",20211107 0114120000,hold ford date plu infrastructur spend anoth cherri top,9,0.2023,0
1389,"['watch', 'eye', 'entri', 'post', 'er', 'like', 'brainer', 'chime', 'go', 'public', 'march', 'valuat', 'chime', 'one', 'dimension', 'effect', 'valuat']",20211107 0106370000,watch eye entri post er like brainer chime go public march valuat chime one dimension effect valuat,17,0.3612,0
1390,"['price', 'rang', 'per', 'share']",20211107 0058020000,price rang per share,4,0.296,0
1393,['week'],20211107 0031160000,week,1,0.0,0
1394,"['lack', 'comprehens', 'lucid', 'rais', 'fund', 'privat', 'done', 'easili', 'that', 'start', 'product', 'go', 'lucid', 'lucid', 'abl', 'rais', 'money', 'privat', 'would', 'rais']",20211107 0030370000,lack comprehens lucid rais fund privat done easili that start product go lucid lucid abl rais money privat would rais,20,-0.3182,0
1395,"['still', 'swing', 'f', 'ford', 'stake', 'gain', 'momentum', 'correct', 'f', 'also', 'rise', 'possibl', 'break', 'f', 'incom']",20211107 0029520000,still swing f ford stake gain momentum correct f also rise possibl break f incom,15,0.5267,1
1396,"['ton', 'stock', 'fire', 'think', 'percent', 'round', 'cant', 'rememb', 'blow', 'fast', 'although', 'hope', 'go', 'get', 'alloc']",20211107 0029310000,ton stock fire think percent round cant rememb blow fast although hope go get alloc,15,0.128,0
1397,"['think', 'add', 'goe', 'publicli', 'think', 'got', 'screw', 'jeff', 'everi', 'bit']",20211107 0019430000,think add goe publicli think got screw jeff everi bit,10,-0.1027,0
1398,"['number', 'well', 'probabl', 'trend', 'toward', 'earn', 'peopl', 'lock', 'gain']",20211107 0006420000,number well probabl trend toward earn peopl lock gain,9,0.7003,1
1399,"['get', 'readi', 'blockbust', 'name', 'electr', 'game', 'news']",20211107 0004080000,get readi blockbust name electr game news,7,0.0,0
1400,['today'],20211108 2350530000,today,1,0.0,0
1401,"['roll', 'product', 'suppli', 'chain', 'stock']",20211108 2350380000,roll product suppli chain stock,5,0.0,0
1403,"['fill', 'tank', 'ahead', 'automot']",20211108 2345030000,fill tank ahead automot,4,0.0,0
1404,"['need', 'know', 'race', 'f']",20211108 2341370000,need know race f,4,0.0,0
1405,"['everyon', 'talk', 'that', 'fine', 'dandi', 'price', 'rang', 'ill', 'definit', 'go', 'ford', 'current', 'price', 'tag', 'definit', 'bet']",20211108 2339340000,everyon talk that fine dandi price rang ill definit go ford current price tag definit bet,16,-0.25,0
1406,"['tap', 'cash', 'stock', 'boom', 'busi', 'daili']",20211108 2333260000,tap cash stock boom busi daili,6,0.0,0
1407,"['start', 'trade', 'electr', 'truck', 'maker', 'rang', 'seek', 'billion', 'option', 'list', 'back', 'ford']",20211108 2327020000,start trade electr truck maker rang seek billion option list back ford,12,0.0,0
1408,"['think', 'well', 'see', 'tomorrow', 'ladi', 'rememb', 'er', 'ah', 'along', 'price', 'tomorrow', 'day', 'trade', 'abl', 'grab', 'price', 'goe', 'public']",20211108 2310220000,think well see tomorrow ladi rememb er ah along price tomorrow day trade abl grab price goe public,18,0.2732,0
1409,"['stock', 'pedro', 'cole', 'diesel']",20211108 2304580000,stock pedro cole diesel,4,0.0,0
1410,"['come', 'price', 'rang', 'book', 'massiv', 'jump', 'got', 'ta', 'go', 'somewher', 'sell', 'watch', 'deep', 'hole', 'prior', 'gaug', 'market', 'recept']",20211108 2257370000,come price rang book massiv jump got ta go somewher sell watch deep hole prior gaug market recept,18,0.0,0
1412,"['believ', 'bore', 'behind', 'excit', 'electr', 'vehicl', 'darl', 'hit', 'market']",20211108 2254320000,believ bore behind excit electr vehicl darl hit market,9,-0.25,0
1413,"['bonu', 'episod', 'discuss', 'deep', 'dive', 'prior', 'upcom', 'take', 'look', 'current', 'market', 'mania', 'competit', 'import', 'grow']",20211108 2253370000,bonu episod discuss deep dive prior upcom take look current market mania competit import grow,15,0.0,0
1414,"['break', 'tap', 'cash', 'built', 'truckload', 'privat', 'capit', 'week', 'stock', 'lucid', 'soar', 'ticker']",20211108 2250100000,break tap cash built truckload privat capit week stock lucid soar ticker,12,0.0,0
1415,"['tell', 'without', 'tell']",20211108 2247290000,tell without tell,3,0.0,0
1416,"['set', 'offer', 'initi', 'public', 'offer', 'exchang', 'week', 'compani', 'big', 'ford', 'invest']",20211108 2246570000,set offer initi public offer exchang week compani big ford invest,11,0.0,0
1417,"['pick', 'hope', 'nice']",20211108 2244570000,pick hope nice,3,0.6908,0
1418,"['look', 'forward', 'look', 'forward', 'f', 'well', 'wrong', 'back', 'old', 'day', 'ran', 'subsidiari', 'sold', 'get', 'pure', 'play', 'exposur', 'unless', 'parent', 'go', 'sub', 'nois']",20211108 2231550000,look forward look forward f well wrong back old day ran subsidiari sold get pure play exposur unless parent go sub nois,22,0.1027,0
1419,"['littl', 'may', 'retard', 'ago']",20211108 2230090000,littl may retard ago,4,-0.5267,-1
1420,"['tomorrow', 'list']",20211108 2218330000,tomorrow list,2,0.0,0
1421,"['stock', 'alert', 'new', 'price', 'rang']",20211108 2200420000,stock alert new price rang,5,0.296,0
1422,"['mani', 'think', 'price', 'first', 'day', 'trade']",20211108 2144240000,mani think price first day trade,6,0.0,0
1423,"['hi', 'thread', 'readi', 'read', 'one', 'unexpect', 'invest', 'subsidiari', 'good', 'day']",20211108 2138510000,hi thread readi read one unexpect invest subsidiari good day,10,0.4404,0
1424,"['sent', 'letter', 'commit', 'human', 'environment', 'due', 'dilig', 'batteri', 'product', 'letter']",20211108 2137170000,sent letter commit human environment due dilig batteri product letter,10,0.296,0
1425,"['gon', 'na']",20211108 2130510000,gon na,2,0.0,0
1426,"['joke', 'billion', 'weve', 'alreadi', 'made', 'better', 'correctli', 'goe', 'billion', 'day', 'youv', 'whole', 'tune', 'sold', 'unfortun']",20211108 2129020000,joke billion weve alreadi made better correctli goe billion day youv whole tune sold unfortun,15,0.6249,0
1427,"['hi', 'gur', 'look', 'price', 'mani', 'boss']",20211108 2124330000,hi gur look price mani boss,6,0.0,0
1428,"['de', 'nu', 'gang', 'nog', 'boost', 'na', 'de', 'polestar', 'nog']",20211108 2114200000,de nu gang nog boost na de polestar nog,9,0.4019,0
1429,"['f', 'great', 'day', 'would', 'say']",20211108 2113030000,f great day would say,5,0.6249,0
1430,"['rival', 'could', 'score', 'silicon', 'silicon', 'valley', 'good', 'time', 'electr', 'car', 'busi', 'least', 'good', 'time', 'hold']",20211108 2109120000,rival could score silicon silicon valley good time electr car busi least good time hold,15,0.1265,1
1431,"['spot', 'resist', 'wonder', 'go', 'either', 'consolid', 'go']",20211108 2108010000,spot resist wonder go either consolid go,7,0.0,0
1432,"['see', 'sympathi', 'bottom', 'provid', 'low', 'reward', 'upsid', 'popular', 'small', 'cap', 'name', 'ad', 'today']",20211108 2055020000,see sympathi bottom provid low reward upsid popular small cap name ad today,13,0.6597,0
1433,"['us', 'weekli', 'monitor', 'hertz', 'automot', 'docket']",20211108 2052280000,us weekli monitor hertz automot docket,6,0.0,0
1434,"['come', 'week', 'good', 'scalp', 'day']",20211108 2051080000,come week good scalp day,5,0.4404,0
1435,"['fill', 'tank', 'ahead', 'automot', 'invest', 'stock']",20211108 2050020000,fill tank ahead automot invest stock,6,0.0,0
1436,"['stock', 'fill', 'tank', 'ahead', 'automot']",20211108 2048340000,stock fill tank ahead automot,5,0.0,0
1437,"['billion', 'night', 'front', 'run', 'sale', 'make', 'difficult']",20211108 2040360000,billion night front run sale make difficult,7,-0.3612,0
1438,"['momentum', 'sympathi', 'play']",20211108 2040330000,momentum sympathi play,3,0.34,0
1439,"['ford', 'beat', 'invest', 'invest', 'stock', 'money', 'invest', 'financ', 'trade']",20211108 2038080000,ford beat invest invest stock money invest financ trade,9,0.0,0
1440,"['sold', 'two', 'cover', 'call', 'feel', 'like', 'danger', 'hold', 'overnight']",20211108 2033480000,sold two cover call feel like danger hold overnight,9,-0.2263,0
1441,"['rival', 'set', 'could', 'make', 'one', 'valuabl', 'car', 'world', 'even', 'though', 'produc', 'hand']",20211108 2030510000,rival set could make one valuabl car world even though produc hand,12,0.4939,0
1442,"['hi', 'thread', 'readi', 'read', 'one', 'unexpect', 'invest', 'subsidiari', 'good', 'day']",20211108 2029360000,hi thread readi read one unexpect invest subsidiari good day,10,0.4404,0
1443,"['tri', 'best', 'pump']",20211108 2028350000,tri best pump,3,0.6369,0
1444,"['tic', 'come']",20211108 2027120000,tic come,2,0.0,0
1445,"['cant', 'seem', 'find', 'answer', 'question', 'penalti', 'get', 'earli']",20211108 2023120000,cant seem find answer question penalti get earli,8,0.0,0
1446,"['hi', 'thread', 'readi', 'read', 'one', 'unexpect', 'invest', 'subsidiari', 'good', 'day']",20211108 2021510000,hi thread readi read one unexpect invest subsidiari good day,10,0.4404,0
1447,['ur'],20211108 2020120000,ur,1,0.0,0
1448,"['highest', 'daili', 'volum', 'seen', 'expect', 'momentum', 'continu', 'head', 'tomorrow', 'especi', 'also', 'momentum', 'could', 'great', 'week']",20211108 2019060000,highest daili volum seen expect momentum continu head tomorrow especi also momentum could great week,15,0.6249,1
1449,"['see', 'retail', 'given', 'connect', 'wonder', 'partnership', 'opportun', 'would', 'huge', 'buzz', 'around', 'conjectur', 'there', 'reason', 'chanc', 'right']",20211108 2016560000,see retail given connect wonder partnership opportun would huge buzz around conjectur there reason chanc right,16,0.3182,0
1450,"['servic', 'de', 'risqu', 'de', 'sur']",20211108 2012240000,servic de risqu de sur,5,0.0,0
1451,"['think', 'worth', 'purchas']",20211108 2006430000,think worth purchas,3,0.2263,0
1452,['tomorrow'],20211108 1957540000,tomorrow,1,0.0,0
1453,['hot'],20211108 1957400000,hot,1,0.0,0
1454,"['fill', 'tank', 'ahead', 'stock', 'initi', 'public', 'offer', 'stock', 'watch', 'list', 'everyth', 'goe', 'day', 'abl', 'trade', 'exchang']",20211108 1956080000,fill tank ahead stock initi public offer stock watch list everyth goe day abl trade exchang,16,0.0,0
1455,"['automot', 'readi', 'electrifi', 'market', 'week']",20211108 1955470000,automot readi electrifi market week,5,0.0,0
1456,['share'],20211108 1955340000,share,1,0.296,0
1457,"['day', 'lot', 'demand', 'super', 'hot', 'sector', 'cool', 'known', 'brand', 'despit', 'think', 'anyon', 'els', 'figur', 'would']",20211108 1939040000,day lot demand super hot sector cool known brand despit think anyon els figur would,15,0.6908,0
1458,"['auto', 'lead', 'year', 'maker', 'compani', 'market', 'cap', 'almost', 'equal', 'ford', 'billion', 'per', 'privat', 'valuat']",20211108 1936280000,auto lead year maker compani market cap almost equal ford billion per privat valuat,14,0.0,0
1459,"['accord', 'week', 'retail', 'pretti', 'interest', 'would', 'expect', 'see', 'featur', 'much', 'promin']",20211108 1930010000,accord week retail pretti interest would expect see featur much promin,11,0.4588,0
1460,"['sur', 'automot']",20211108 1929160000,sur automot,2,0.0,0
1461,['theyr'],20211108 1929070000,theyr,1,0.0,0
1462,"['go', 'billion', 'make', 'week', 'hear']",20211108 1928230000,go billion make week hear,5,0.0,0
1463,"['publish', 'number', 'low', 'stock', 'tank', 'hostil', 'pretti', 'sure', 'jeff', 'van', 'order']",20211108 1927590000,publish number low stock tank hostil pretti sure jeff van order,11,0.128,0
1464,['wed'],20211108 1927420000,wed,1,0.0,0
1465,"['like', 'rise', 'tide']",20211108 1926410000,like rise tide,3,0.3612,0
1466,"['er', 'small', 'piec', 'run']",20211108 1925410000,er small piec run,4,0.0,0
1467,"['gender', 'discrimin', 'lawsuit', 'sad', 'trend', 'auto', 'world', 'ahead', 'initi', 'public', 'offer', 'face', 'lawsuit', 'former', 'market', 'vice', 'presid', 'gender']",20211108 1923060000,gender discrimin lawsuit sad trend auto world ahead initi public offer face lawsuit former market vice presid gender,18,-0.7096,-1
1468,['list'],20211108 1923030000,list,1,0.0,0
1469,"['put', 'afford', 'go']",20211108 1919420000,put afford go,3,0.0,0
1470,"['closer', 'seek', 'billion', 'evalu']",20211108 1919380000,closer seek billion evalu,4,0.0,0
1472,"['tap', 'cash', 'lucid', 'soar']",20211108 1912460000,tap cash lucid soar,4,0.0,1
1473,"['awesom', 'polestar', 'thread', 'heavi', 'polestar', 'week', 'lot', 'momentum']",20211108 1859280000,awesom polestar thread heavi polestar week lot momentum,8,0.0,0
1474,"['tap', 'cash', 'lucid', 'soar']",20211108 1855110000,tap cash lucid soar,4,0.0,1
